"FeatureID"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"4428998"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	NA
"4372206"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	NA
"4395661"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	NA
"4473883"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"alactolyticus"
"881857"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	NA
"872004"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	NA	NA
"915428"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	NA	NA
"4447567"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	NA	NA
"107008"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	NA	NA	NA
"114166"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	NA	NA	NA
"4404405"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Desemzia"	NA
"15257"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Carnobacterium"	"viridans"
"830481"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Carnobacterium"	NA
"1129680"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Carnobacterium"	NA
"4296070"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Carnobacterium"	NA
"151398"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Trichococcus"	NA
"249492"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Trichococcus"	NA
"4482376"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	NA	NA
"445962"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	NA	NA
"1817131"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	NA	NA
"1110381"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	NA	NA
"885628"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Alloiococcus"	"otitis"
"995149"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Alloiococcus"	NA
"886735"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Alloiococcus"	NA
"4457129"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Marinilactibacillus"	"psychrotolerans"
"15076"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Aerococcus"	NA
"1718658"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Aerococcus"	NA
"4482889"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Aerococcus"	NA
"23513"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Aerococcus"	NA
"888575"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	NA	NA	NA
"905088"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	NA	NA
"1015143"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	NA	NA
"925707"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	NA	NA
"870762"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	NA	NA
"523036"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	NA	NA
"1065569"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	NA	NA
"882765"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	NA	NA
"903184"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	"Gemella"	NA
"258882"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	"Gemella"	NA
"36255"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	"Gemella"	NA
"808852"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	"Gemella"	NA
"14920"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	"Gemella"	NA
"1033235"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	"Gemella"	NA
"1029151"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	"Gemella"	NA
"2973395"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	"Gemella"	NA
"1016257"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	"Gemella"	NA
"1712416"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	"Gemella"	NA
"995822"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	NA	NA
"4367364"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	NA	NA
"4323059"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	NA	NA
"4453535"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	"Gemellaceae"	NA	NA
"922239"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	NA	NA	NA
"925091"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	NA	NA	NA
"384716"	"Bacteria"	"Firmicutes"	"Bacilli"	"Gemellales"	NA	NA	NA
"2216525"	"Bacteria"	"Firmicutes"	"Erysipelotrichi"	"Erysipelotrichales"	"Erysipelotrichaceae"	NA	NA
"15728"	"Bacteria"	"Firmicutes"	"Erysipelotrichi"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Holdemania"	NA
"2261355"	"Bacteria"	"Firmicutes"	"Erysipelotrichi"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Erysipelothrix"	NA
"2772794"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	NA	NA	NA
"540216"	"Bacteria"	"Firmicutes"	"Clostridia"	"Natranaerobiales"	"Anaerobrancaceae"	NA	NA
"770082"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacteraceae"	"Thermoanaerobacter"	NA
"3313000"	"Bacteria"	"Firmicutes"	"Clostridia"	"MBA08"	NA	NA	NA
"1144129"	"Bacteria"	"Firmicutes"	"Clostridia"	"MBA08"	NA	NA	NA
"836693"	"Bacteria"	"Firmicutes"	"Clostridia"	"SHA-98"	NA	NA	NA
"16101"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Caldicellulosiruptoraceae"	"Caldicellulosiruptor"	"saccharolyticus"
"16103"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Caldicellulosiruptoraceae"	"Caldicellulosiruptor"	"saccharolyticus"
"776622"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Caldicellulosiruptoraceae"	"Caldicellulosiruptor"	"saccharolyticus"
"13760"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Thermoanaerobacterium"	"saccharolyticum"
"92321"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Syntrophomonadaceae"	"Syntrophomonas"	NA
"4410689"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Syntrophomonadaceae"	"Syntrophomonas"	NA
"539716"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Syntrophomonadaceae"	"Syntrophomonas"	NA
"2766548"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Syntrophomonadaceae"	"Syntrophomonas"	NA
"4425255"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Syntrophomonadaceae"	"Syntrophomonas"	NA
"203894"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Syntrophomonadaceae"	"Syntrophomonas"	NA
"1564146"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Desulfitobacter"	NA
"110317"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	NA	NA
"376397"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	NA	NA
"4060501"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	NA	NA
"4021516"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	NA	NA
"263705"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	NA	NA
"4315396"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"rc4-4"	NA
"364289"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"rc4-4"	NA
"701462"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"rc4-4"	NA
"531495"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	NA	NA
"4310024"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Peptococcus"	NA
"1099710"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Peptococcus"	NA
"710432"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Peptococcus"	NA
"296858"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Peptococcus"	NA
"231310"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Peptococcus"	NA
"339685"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Peptococcus"	NA
"2235415"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	NA	NA
"843569"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	NA	NA
"106335"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Dehalobacteriaceae"	NA	NA
"228785"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Dehalobacteriaceae"	"Dehalobacterium"	NA
"578533"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Dehalobacteriaceae"	"Dehalobacterium"	NA
"1804905"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Dehalobacteriaceae"	"Dehalobacterium"	NA
"179499"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Dehalobacteriaceae"	"Dehalobacterium"	NA
"1056816"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Dehalobacteriaceae"	"Dehalobacterium"	NA
"684586"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Dehalobacteriaceae"	"Dehalobacterium"	NA
"121873"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Dehalobacteriaceae"	"Dehalobacterium"	NA
"4164932"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Dehalobacteriaceae"	"Dehalobacterium"	NA
"576813"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Dehalobacteriaceae"	"Dehalobacterium"	NA
"176868"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Dehalobacteriaceae"	"Dehalobacterium"	NA
"449353"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Dehalobacteriaceae"	"Dehalobacterium"	NA
"182037"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Dehalobacteriaceae"	"Dehalobacterium"	NA
"4369131"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Dehalobacteriaceae"	"Dehalobacterium"	NA
"858999"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Dehalobacteriaceae"	"Dehalobacterium"	NA
"4406818"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Dehalobacteriaceae"	"Dehalobacterium"	NA
"173442"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Dehalobacteriaceae"	"Dehalobacterium"	NA
"4404109"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Desulfotomaculum"	NA
"4312512"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Desulfotomaculum"	NA
"4311620"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"EtOH8"	NA	NA
"339712"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	NA	NA
"329798"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	NA	NA
"1058952"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Candidatus Arthromitus"	NA
"211947"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	NA	NA
"180552"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	NA	NA
"3571896"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	NA	NA
"196391"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"02d06"	NA
"1924689"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"02d06"	NA
"181342"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"02d06"	NA
"207741"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"02d06"	NA
"183783"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"02d06"	NA
"174174"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"02d06"	NA
"805469"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Caloramator"	NA
"3580423"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Caloramator"	NA
"579451"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Tissierella_Soehngenia"	NA
"4347658"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Tissierella_Soehngenia"	NA
"4312474"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Sporanaerobacter"	NA
"755148"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"1-68"	NA
"841344"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"1-68"	NA
"505670"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"WAL_1855D"	NA
"259604"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"WAL_1855D"	NA
"4320423"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	NA	NA
"869796"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	NA	NA
"984326"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Finegoldia"	NA
"1096610"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Finegoldia"	NA
"4355792"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Parvimonas"	NA
"132546"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Parvimonas"	NA
"4395884"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Parvimonas"	NA
"4377418"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Parvimonas"	NA
"92329"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Parvimonas"	NA
"1866742"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Parvimonas"	NA
"851704"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Parvimonas"	NA
"4303213"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Parvimonas"	NA
"3361011"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	NA	NA
"856920"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Gallicola"	NA
"369390"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	NA	NA
"503372"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"408492"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"503197"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"851682"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"134786"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"424038"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"30062"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"403258"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"505251"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"224222"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"451449"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"2751958"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"383714"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"415160"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"504674"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"937813"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"4349519"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"876866"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"1029165"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"1039584"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"14286"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"505565"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"4476950"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"471159"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"1097113"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"175062"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"207936"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"495095"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Anaerococcus"	NA
"712917"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Helcococcus"	NA
"239761"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Helcococcus"	NA
"495007"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"ph2"	NA
"964363"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"ph2"	NA
"1101672"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"ph2"	NA
"520273"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"GW-34"	NA
"1053898"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Peptoniphilus"	NA
"4429335"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Peptoniphilus"	NA
"4397098"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Peptoniphilus"	NA
"14280"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Peptoniphilus"	NA
"851821"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Peptoniphilus"	NA
"986574"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Peptoniphilus"	NA
"1007750"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Peptoniphilus"	NA
"1103499"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Peptoniphilus"	NA
"268507"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Peptoniphilus"	NA
"1903533"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Peptoniphilus"	NA
"963606"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Peptoniphilus"	NA
"495052"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Peptoniphilus"	NA
"4344651"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Peptoniphilus"	NA
"950922"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Peptoniphilus"	NA
"1100471"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Peptoniphilus"	NA
"1098434"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Peptoniphilus"	NA
"654307"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Peptoniphilus"	NA
"3466729"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	NA	NA
"1145466"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Tissierellaceae"	"Sedimentibacter"	NA
"303326"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	NA	NA	NA
"174353"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	NA	NA	NA
"4289859"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	NA	NA	NA
"1768385"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	NA	NA
"316675"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	NA	NA
"337083"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	NA	NA
"564581"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	NA	NA
"4389066"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	NA	NA
"303963"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	NA	NA
"330532"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Mogibacteriaceae"	NA	NA
"191849"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Mogibacteriaceae"	NA	NA
"584425"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Mogibacteriaceae"	NA	NA
"351135"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Mogibacteriaceae"	NA	NA
"190505"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Mogibacteriaceae"	NA	NA
"4451901"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Mogibacteriaceae"	NA	NA
"261572"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Mogibacteriaceae"	NA	NA
"228140"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Mogibacteriaceae"	NA	NA
"207340"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Mogibacteriaceae"	NA	NA
"1108745"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Mogibacteriaceae"	NA	NA
"191389"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Mogibacteriaceae"	NA	NA
"189936"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Mogibacteriaceae"	NA	NA
"3369303"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Mogibacteriaceae"	NA	NA
"36792"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Mogibacteriaceae"	NA	NA
"4455005"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Mogibacteriaceae"	NA	NA
"572485"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Mogibacteriaceae"	NA	NA
"150382"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Mogibacteriaceae"	NA	NA
"4335578"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Mogibacteriaceae"	NA	NA
